PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
26,2026-05-18,12:29:59,1,6,"Targac, Titan",841180,Left,TEX_BOB,"Cotton, Jackson",828562,Left,TEX_BOB,Undefined,2,Top,0,3,2,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,NA,88.72806,-1.67658,0.542913,2062.964559,168.256163,11:30:00,5.87482,-0.3791,5.64533,-16.91832,18.46749,-3.63225,2.90047,-0.17532,82.06493,-4.854519,-0.106057,0.42814,87.36148,76.091419,-8.909073,NA,NA,NA,NA,NA,18.27719,NA,NA,1.99272,10.12662,0.33544,50,5.7218,-1.07037,-128.99002,-4.30711,3.39905,23.70827,-14.90064,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,2deeded0-52df-11f1-a4fe-8d7a1543f1a1,88.03763,73.71757,NA,6.66312,NA,NA,NA,2.42509,2.98551,0.17357,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:29:59,2026-05-18T17:29:59Z,2026-05-18T17:29:59Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,e4bde8e8-a5e4-4280-b068-2668eb3b5c55,54.85802,-129.87985,11.85414,5.87296,-3.74785,-7.45032,0.37801,-1.19795,1.69952,NA,2.42509,30.42742,-11.98409,3.64573,-0.75177,-0.40803,1.17668,-1.15984,0.43594,2.98551,124.37327,-30.18149,3.99415,-0.81931,0.28887,-0.30394,0.26954,-0.10055,0.17357,-4.76971,7.28058,-2.47729,0.52777,0.3532,-0.97227,0.9563,-0.3595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Undefined,NA,NA,NA,159.474963,-17.04447,1972.35409,0.956078,11:15:00,0.291652,0.343649,-0.892661,21.520402,-30.185787,6.793029,170.585702,3.381739,0.163287,0.058988,-0.984814,3.427798,9.397756,0.058988,0.163287,0.984814,-3.427798,-9.397756,-0.058988,-0.163287,0.984814,-170.585702,-3.381739,-0.163287,-0.058988,-0.984814
27,2026-05-18,12:30:36,2,1,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,75.67361,1.849541,2.192475,2101.131217,341.595116,05:30:00,5.84483,-0.75136,4.67152,-69.37228,-17.50521,6.42433,1.82245,1.8675,68.97791,-10.547676,3.321549,0.518343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41445,-8.54831,0.52174,50,5.97028,-4.46408,-109.56268,0.94005,-2.88817,22.22778,-42.39961,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,44414970-52df-11f1-a4fe-8d7a1543f1a1,72.71717,NA,NA,6.6957,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:30:36,2026-05-18T17:30:36Z,2026-05-18T17:30:36Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,6ea6903e-8913-4040-ad13-8bc6ec1767dc,55.8335,-110.73985,11.11389,5.86104,3.18549,-21.1998,0.7541,-4.31113,-1.44408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,349.546038,-35.882666,1702.376443,0.810219,05:45:00,0.55017,-0.165851,0.818417,38.066653,41.532786,19.597106,162.264066,-11.300316,0.298725,-0.195952,-0.934006,11.848637,-17.381027,0.195952,-0.298725,0.934006,-11.848637,17.381027,-0.195952,0.298725,0.934006,-162.264066,11.300316,-0.298725,0.195952,-0.934006
28,2026-05-18,12:30:56,2,2,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.26148,-4.19124,2.728136,2007.472154,160.964069,11:15:00,5.78732,-0.46615,5.53841,-18.53698,18.22017,-5.85071,0.31357,1.59821,80.48764,-7.664106,1.686179,0.436357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77732,10.83146,0.23337,50,5.41069,-5.83093,-127.63368,-9.94856,6.19816,27.56127,-14.40088,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,500c3d00-52df-11f1-a4fe-8d7a1543f1a1,86.37975,NA,NA,7.77384,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:30:56,2026-05-18T17:30:56Z,2026-05-18T17:30:56Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,51489f3d-0787-494b-a107-94114ce88839,54.96284,-128.70089,13.78063,5.78512,-9.39094,-7.20044,0.4638,-6.07094,3.09908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,156.73868,-7.934817,1988.252134,0.990426,11:15:00,0.152276,0.400187,-0.903694,19.057003,-28.521631,27.360572,171.281467,2.210412,0.151468,0.038569,-0.987709,2.236226,8.711995,0.038569,0.151468,0.987709,-2.236226,-8.711995,-0.038569,-0.151468,0.987709,-171.281467,-2.210412,-0.151468,-0.038569,-0.987709
29,2026-05-18,12:31:16,2,3,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,2,0,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.14292,-2.595502,1.682974,1959.878993,163.803349,11:30:00,5.80968,-0.61062,5.41047,-17.39895,18.87111,-5.10441,1.92524,0.5413,80.64314,-5.889717,0.775342,0.433457,91.0216,32.755175,-37.781861,5529.277214,82.55238,58.71069,-72.69829,335.7354,204.90142,-48.708049,4.506946,3.09736,10.68005,0.46453,50,5.56686,-3.56405,-129.08157,-6.40039,5.16581,29.75094,-14.36165,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,5c13c460-52df-11f1-a4fe-8d7a1543f1a1,86.9578,73.43481,NA,8.49978,NA,NA,NA,0.78444,2.06169,-0.50503,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:31:16,2026-05-18T17:31:16Z,2026-05-18T17:31:16Z,FlyBall,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,e9ad9c7f-8132-4f1c-8889-2e5fe4ceb6f6,55.08917,-130.24925,14.87547,5.807,-5.83672,-7.18082,0.6084,-3.7668,2.5829,135.120321,0.78518,88.71727,-17.71062,3.96939,-0.89992,0.22378,-0.05259,0.00774,-4.7E-04,2.06208,72.21802,-21.23621,1.92092,-0.2129,-0.04691,0.02732,-0.00447,2.5E-04,-0.5044,-68.80048,4.64706,-0.73215,0.19002,-0.06399,0.01711,-0.00266,1.7E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,159.878038,-10.034835,1929.896758,0.984702,11:15:00,0.185814,0.3463,-0.919538,12.929234,-27.217541,31.717797,173.175055,1.449146,0.118798,0.02529,-0.992596,1.459483,6.822752,0.02529,0.118798,0.992596,-1.459483,-6.822752,-0.02529,-0.118798,0.992596,-173.175055,-1.449146,-0.118798,-0.02529,-0.992596
30,2026-05-18,12:31:46,2,4,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,2,1,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,87.9036,-1.550967,1.127637,1930.947839,156.764429,11:15:00,5.85096,-0.71344,5.66376,-20.51474,15.87564,-6.32859,2.69447,-0.18915,80.57393,-5.39437,-0.003505,0.434175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53067,8.83414,0.62219,50,5.70689,-2.24449,-127.63995,-4.11447,5.83741,25.73681,-17.56823,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,6e2db570-52df-11f1-a4fe-8d7a1543f1a1,86.81395,NA,NA,7.32967,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:31:46,2026-05-18T17:31:46Z,2026-05-18T17:31:46Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,efb99a23-9dae-4c75-befd-b96c5385a77f,54.83774,-128.61171,12.86841,5.84972,-3.45113,-8.78411,0.7111,-2.4649,2.91871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,159.44557,-15.49568,1860.759041,0.963651,11:15:00,0.275618,0.345442,-0.897053,23.04027,-36.345892,12.866303,165.214397,6.274047,0.253674,0.109284,-0.961096,6.487109,14.695045,0.109284,0.253674,0.961096,-6.487109,-14.695045,-0.109284,-0.253674,0.961096,-165.214397,-6.274047,-0.253674,-0.109284,-0.961096
31,2026-05-18,12:32:10,2,5,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.38015,-0.139465,1.723857,2101.717025,259.075454,02:45:00,5.88742,-0.77132,5.09289,-40.81738,2.7026,6.92422,2.35448,1.43088,74.71277,-7.547684,2.948562,0.474806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94886,1.81713,0.60268,50,5.84233,-3.84777,-118.04572,-1.77593,-4.15795,22.62374,-29.61187,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,7c34dd60-52df-11f1-a4fe-8d7a1543f1a1,79.38499,NA,NA,6.66738,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:32:10,2026-05-18T17:32:10Z,2026-05-18T17:32:10Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,f21bd125-f052-437d-82ae-9ed2e2a11e63,55.40806,-119.07768,11.31187,5.89253,-0.42522,-14.80594,0.77386,-3.65811,-2.07897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,214.240799,-76.123926,504.03939,0.239823,01:15:00,0.976667,-0.132578,-0.168953,-35.326157,-22.374844,3.782314,123.131784,8.199336,0.828855,0.142617,-0.54098,14.768761,55.981347,0.142617,0.828855,0.54098,-14.768761,-55.981347,-0.142617,-0.828855,0.54098,-123.131784,-8.199336,-0.828855,-0.142617,-0.54098
32,2026-05-18,12:32:33,2,6,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,3,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.58095,-1.560738,1.785633,2014.948055,148.129503,11:00:00,5.80859,-0.59074,5.36848,-20.0367,15.71694,-9.01729,2.67434,0.33269,81.38368,-5.314144,0.183365,0.43036,77.10974,46.898556,-111.187925,4704.742537,NA,NA,NA,NA,33.01794,NA,NA,5.07563,8.71642,0.4372,50,5.65467,-3.64326,-129.8663,-4.21981,8.61178,28.8452,-17.38494,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,89c68730-52df-11f1-a4fe-8d7a1543f1a1,87.58358,31.75726,NA,8.19728,NA,NA,NA,0.12755,2.79751,-0.49372,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:32:33,2026-05-18T17:32:33Z,2026-05-18T17:32:33Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,fa4b1e83-2d9f-4530-a9e6-6ff1891070f6,55.13227,-131.00129,14.4226,5.80725,-3.53575,-8.69247,0.58722,-3.98212,4.30589,NA,0.15322,-28.7284,-7.98051,NA,NA,NA,NA,NA,NA,2.83116,81.54316,-36.33442,NA,NA,NA,NA,NA,NA,-0.50147,-71.82111,11.83379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,160.771218,-17.145004,1925.407309,0.955562,11:15:00,0.314085,0.322618,-0.892899,31.437919,-31.890534,2.622271,168.551456,12.883075,0.193491,0.222962,-0.955431,13.135625,11.156602,0.222962,0.193491,0.955431,-13.135625,-11.156602,-0.222962,-0.193491,0.955431,-168.551456,-12.883075,-0.193491,-0.222962,-0.955431
33,2026-05-18,12:32:57,2,7,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,81.44045,-0.608531,1.172237,2231.366473,234.055548,01:45:00,5.86966,-0.77201,4.85333,-36.58156,7.49174,8.30359,2.24498,1.02981,74.31747,-7.258762,2.634791,0.477814,65.16689,21.775753,-162.607798,2873.007906,-106.0478,13.73166,-29.21934,145.43266,54.1278,-165.80757,1.950893,-3.78603,4.26595,0.64866,50,5.77861,-2.7693,-118.05133,-2.58863,-5.30578,23.92426,-26.19564,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,987dc540-52df-11f1-a4fe-8d7a1543f1a1,78.8851,17.99148,NA,7.12298,NA,NA,NA,1.21871,2.44173,-1.03036,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:32:57,2026-05-18T17:32:57Z,2026-05-18T17:32:57Z,LineDrive,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,c4a97303-4e55-4852-a1a2-ecc7722b944c,55.64844,-119.19055,11.96213,5.87217,-1.34126,-13.09782,0.77451,-2.51665,-2.65289,49.071972,1.21866,-84.69633,5.80842,0.15731,-0.16674,0.17285,-0.04904,-0.00698,0.0035,2.44174,35.45604,-21.57821,1.69902,-0.20449,0.01784,0.02127,-0.01015,0.00132,-1.03039,-26.52808,5.0048,-0.32372,-0.06771,0.1314,-0.04862,7.9E-04,0.00166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,208.592055,-77.269874,491.701912,0.220359,01:00:00,0.980238,-0.095092,-0.173469,-37.899627,-6.095529,2.674263,107.723944,3.331944,0.950924,0.058121,-0.303917,10.826454,71.975474,0.058121,0.950924,0.303917,-10.826454,-71.975474,-0.058121,-0.950924,0.303917,-107.723944,-3.331944,-0.950924,-0.058121,-0.303917
34,2026-05-18,12:33:23,2,8,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,3,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,88.97684,-2.242806,1.930237,2103.356246,157.216096,11:15:00,5.73486,-0.58182,5.35006,-17.14091,19.04379,-7.49367,2.20046,0.60493,81.08158,-5.474683,0.599575,0.432946,84.59025,41.03048,-39.166887,5462.609531,80.60152,74.89333,-74.85565,308.50708,140.14808,-48.739989,4.775529,4.33339,10.57197,0.41359,50,5.52096,-4.01296,-128.96975,-5.60335,7.27597,27.60132,-14.42324,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,a7d16a60-52df-11f1-a4fe-8d7a1543f1a1,87.06036,87.17482,NA,7.89526,NA,NA,NA,0.95114,2.46053,-0.58126,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:33:23,2026-05-18T17:33:23Z,2026-05-18T17:33:23Z,FlyBall,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,e4c3305b-582d-4d26-bd36-ab7da16294d6,55.15109,-130.06748,13.80066,5.73241,-5.02972,-7.21162,0.57895,-4.30234,3.63799,137.450852,0.95178,72.55255,-13.33458,3.12795,-0.75829,0.20479,-0.05202,0.0081,-5.1E-04,2.46227,81.40228,-23.0305,2.06854,-0.12342,-0.10401,0.04059,-0.00586,3E-04,-0.58331,-59.06665,3.49602,-0.15734,-0.2075,0.10528,-0.02386,0.00255,-1E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,161.657088,-13.861023,2042.105839,0.97088,11:30:00,0.258338,0.31468,-0.913366,25.266175,-38.35398,8.959246,160.653013,8.144614,0.327947,0.141672,-0.934013,8.624943,19.144201,0.141672,0.327947,0.934013,-8.624943,-19.144201,-0.141672,-0.327947,0.934013,-160.653013,-8.144614,-0.327947,-0.141672,-0.934013
35,2026-05-18,12:33:47,2,9,"Targac, Titan",841180,Left,TEX_BOB,"DeFury, Coy",821304,Left,TEX_BOB,Undefined,2,Top,1,3,2,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,NA,90.69831,-4.699351,1.768569,2149.441683,167.404945,11:30:00,5.84205,-0.70218,5.54672,-14.02796,20.37399,-4.31453,0.26928,0.59162,83.56182,-7.3412,0.99958,0.422146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6478,11.86434,0.55193,50,5.42488,-3.86532,-131.31362,-11.22518,4.65603,25.9594,-11.31112,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,b652f270-52df-11f1-a4fe-8d7a1543f1a1,89.28762,NA,NA,7.13649,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:33:47,2026-05-18T17:33:47Z,2026-05-18T17:33:47Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,4d0de7d9-4541-4bac-98a4-1c96b3056511,54.95556,-132.28966,12.9797,5.83894,-10.7999,-5.65556,0.70055,-4.04038,2.32801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,160.870521,-13.391853,2090.995831,0.972809,11:15:00,0.232981,0.336697,-0.912335,23.158322,-28.181505,22.819054,172.608718,10.255103,0.12659,0.178031,-0.975848,10.339183,7.272562,0.178031,0.12659,0.975848,-10.339183,-7.272562,-0.178031,-0.12659,0.975848,-172.608718,-10.255103,-0.12659,-0.178031,-0.975848
36,2026-05-18,12:34:22,3,1,"Targac, Titan",841180,Left,TEX_BOB,"Beheler, Blake",841177,Right,TEX_BOB,Undefined,2,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.83761,-3.387385,0.336345,2063.752571,161.607452,11:30:00,5.8353,-0.72069,5.43736,-16.09922,19.12993,-5.98823,1.31778,-0.90473,82.38566,-6.412713,-0.729668,0.427191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1141,10.90111,0.69522,50,5.5243,-0.498,-130.24468,-8.21985,5.36193,26.74887,-13.40436,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20260518-TexasStateUniversity-Private-1,cadecde0-52df-11f1-a4fe-8d7a1543f1a1,88.23315,NA,NA,7.45195,NA,NA,NA,NA,NA,NA,2c708d1a-c07e-4621-b55e-40ebd079e286,2026-05-18,17:34:22,2026-05-18T17:34:22Z,2026-05-18T17:34:22Z,NA,v3,471452,471452,NA,"Munguia, Austin",830898,Right,TEX_BOB,556307a1-fe91-451d-864c-5f5d38cca4de,55.06396,-131.28056,13.37444,5.83257,-7.70075,-6.70218,0.71853,-0.70564,2.68096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,157.554688,-9.60627,2034.814183,0.985978,11:15:00,0.149689,0.38565,-0.910421,19.255002,-38.353806,37.395292,163.192369,5.997958,0.287576,0.104493,-0.95204,6.263536,16.71291,0.104493,0.287576,0.95204,-6.263536,-16.71291,-0.104493,-0.287576,0.95204,-163.192369,-5.997958,-0.287576,-0.104493,-0.95204
