PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
11,2026-06-18,17:05:29.11,2,6,"Grim, Ethan",832561,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,1,Top,1,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.42245,-0.546624,-4.490199,1610.329177,259.517377,2:45,5.19116,2.63756,5.40504,-34.38431,4.44469,16.3406,1.81205,-0.21645,77.95114,-6.873794,-1.592713,0.448487,,,,,,,,,,,,-9.70296,2.79213,-2.24913,50,5.11843,9.10339,-124.94308,-2.44034,-15.10268,28.77711,-27.82809,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,6fc30830-6b59-11f1-bb15-89f1c00ac393,84.04361,,,8.47131,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:05:29.11,2026-06-18T17:05:29.1170816-04:00,2026-06-18T21:05:29.1170816Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,c33f5cb9-2988-4d28-b599-93fb9d99b5dc,55.09188,-126.11039,14.38855,5.19452,-1.31152,-13.91405,-2.63082,9.71601,-7.55134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2026-06-18,17:05:51.58,2,7,"Grim, Ethan",832561,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,1,Top,1,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.03079,-1.734232,-4.112547,1640.035855,254.326383,2:30,5.25869,2.32833,5.3838,-32.66069,6.23303,16.48993,0.90674,-0.15892,77.49899,-7.775298,-1.185984,0.44886,,,,,,,,,,,,-9.79725,4.20843,-1.97227,50,5.08069,8.29493,-125.60028,-4.99016,-15.17377,32.654,-25.65615,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,7d271250-6b59-11f1-bb15-89f1c00ac393,83.97363,,,9.53181,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:05:51.58,2026-06-18T17:05:51.5840000-04:00,2026-06-18T21:05:51.5840000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,88f3faf8-22ca-45f6-bedc-b79a31b26ca4,55.11011,-126.92187,16.327,5.26164,-3.95179,-12.82807,-2.32041,8.90905,-7.58688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76675,,,1.429199,,,,-3.86221,5.27344,1.82481,69.87987,7.23189,54.91601,-3.82542,54.96592,-2.37893,5.36216,23.57188,-15.58623,1.87138,40.50828,-2.3788,High,High,High,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2026-06-18,17:06:26.33,3,1,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.48256,0.861411,-0.64072,2430.027625,76.582817,8:30,5.37038,2.77272,5.0442,-46.28762,-1.26705,-13.25505,2.32572,1.06375,72.24775,-7.61283,-2.984679,0.482922,,,,,,,,,,,,6.24418,-0.34791,-2.70075,50,5.41644,1.90956,-117.73411,0.04813,8.44177,30.00788,-32.64441,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,91e45e00-6b59-11f1-bb15-89f1c00ac393,78.0508,,,9.23482,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:06:26.33,2026-06-18T17:06:26.3317504-04:00,2026-06-18T21:06:26.3317504Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,438d8914-7380-42d8-ad5a-482f55bf9407,55.44681,-119.1143,15.00394,5.3797,1.54958,-16.32221,-2.77965,1.52129,4.22088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2026-06-18,17:06:43.42,3,2,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.84702,0.597601,-2.436408,2390.198726,70.600472,8:15,5.31246,2.38699,4.95843,-48.88133,-3.81988,-16.34253,1.80413,-1.27806,72.45634,-8.303394,-5.315998,0.483141,,,,,,,,,,,,7.03764,-1.54118,-2.13695,50,5.33092,5.75705,-118.11009,-0.61679,9.51898,31.37945,-34.25863,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,9c1e9f70-6b59-11f1-bb15-89f1c00ac393,78.01541,,,9.39068,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:06:43.42,2026-06-18T17:06:43.4261504-04:00,2026-06-18T21:06:43.4261504Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,6a8fc41a-6ae6-4d5b-877c-584b0b0d4e57,55.53354,-119.5712,15.68972,5.3225,0.97838,-17.12931,-2.39469,5.31382,4.75949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2026-06-18,17:07:01.32,3,3,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.69935,-2.519977,-3.489835,2436.866439,214.754504,1:15,5.57284,2.10303,5.66382,-10.78623,23.39029,15.17847,2.3184,0.10983,81.47711,-4.705479,-0.784048,0.420761,,,,,,,,,,,,-8.95056,13.16694,-1.81719,50,5.35302,7.42469,-133.70334,-6.09903,-15.59337,38.90639,-9.23502,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,a6bad700-6b59-11f1-bb15-89f1c00ac393,89.58164,,,11.22223,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:07:01.32,2026-06-18T17:07:01.3238272-04:00,2026-06-18T21:07:01.3238272Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,84aa70d7-c2ea-4f92-8ece-659ea566e85a,54.82564,-135.10026,19.4532,5.56605,-5.76745,-4.61751,-2.09382,7.98456,-7.79669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2026-06-18,17:07:17.40,3,4,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.2868,1.842007,-0.836166,2507.612055,94.050058,9:15,5.31638,2.63835,5.01294,-41.25238,2.7561,-13.73142,3.61795,0.70484,73.06289,-5.739559,-3.259422,0.477463,,,,,,,,,,,,6.42071,1.22689,-2.54669,50,5.46055,2.35374,-118.89603,2.29983,8.90237,29.45965,-30.47296,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,b05aad30-6b59-11f1-bb15-89f1c00ac393,78.94319,,,9.22391,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:07:17.40,2026-06-18T17:07:17.4073344-04:00,2026-06-18T21:07:17.4073344Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,d2db383d-707a-4ac6-89d5-6dd6bcb260c5,55.47852,-120.24582,14.72982,5.3232,3.69605,-15.23648,-2.64519,1.94585,4.45119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2026-06-18,17:07:33.98,3,5,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.88516,-1.251443,-3.007881,2389.726237,213.413896,1:00,5.5562,2.18783,5.7368,-16.64343,17.59564,10.69882,3.00216,0.276,81.70482,-4.462774,-1.09665,0.421146,,,,,,,,,,,,-6.45374,9.74335,-1.94368,50,5.44202,6.48254,-132.85671,-3.39002,-11.22599,35.5678,-15.22593,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,ba306070-6b59-11f1-bb15-89f1c00ac393,89.49976,,,10.18035,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:07:33.98,2026-06-18T17:07:33.9864576-04:00,2026-06-18T21:07:33.9864576Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,9e41ac03-78ec-4982-8ec3-94da2013782a,54.75424,-134.12345,17.7839,5.5531,-2.84775,-7.61296,-2.18168,6.88235,-5.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2026-06-18,17:07:51.45,3,6,"Grim, Ethan",832561,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,1,Top,2,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,92.55797,-2.802096,-2.585951,2414.033076,211.455105,1:00,5.55587,2.00806,5.65033,-14.7878,19.29182,10.91804,1.70537,0.50442,81.95368,-5.678665,-0.637306,0.420164,,,,,,,,,,,,-6.44965,11.18725,-1.7957,50,5.30911,5.51998,-133.65465,-6.9561,-11.28858,37.49691,-12.59345,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,c49dbfd0-6b59-11f1-bb15-89f1c00ac393,89.70888,,,10.60429,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:07:51.45,2026-06-18T17:07:51.4540000-04:00,2026-06-18T21:07:51.4540000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,453addf1-26e9-421a-9a5c-647c321a4956,54.84028,-135.00576,18.74846,5.55158,-6.50232,-6.29673,-2.00193,5.92674,-5.64429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82307,2.496381,1.135053,1.361328,0.1041,1.57381,-0.49037,-5.48715,3.05903,3.76817,73.61583,4.73179,51.17493,-5.45442,63.13413,-3.73075,3.13301,23.61424,-16.53906,3.77592,37.02078,-1.62209,High,High,High,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2026-06-18,17:11:07.19,1,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.52127,-3.071366,-0.783409,2358.200348,212.624051,1:00,6.16079,0.35325,5.56253,-14.23528,21.836,13.08548,2.10222,0.71179,80.28624,-5.828024,1.551001,0.432267,,,,,,,,,,,,-6.79185,12.4041,-0.29411,50,5.88654,1.16594,-129.50018,-7.31921,-11.30478,32.04834,-11.52783,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,394d4530-6b5a-11f1-bb15-89f1c00ac393,87.19712,,,9.23503,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:11:07.19,2026-06-18T17:11:07.1974912-04:00,2026-06-18T21:11:07.1974912Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,f611839d-8ba1-42ff-9535-8f97765520cb,54.92918,-130.71434,16.02417,6.15556,-6.88247,-5.76392,-0.3464,1.59422,-5.65239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2026-06-18,17:11:22.26,1,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.9086,-4.40906,-1.23233,2412.689277,214.203199,1:15,6.07324,-0.05639,5.97895,-15.30103,20.26218,12.77859,0.70222,-0.13397,80.20191,-7.37406,1.066118,0.429212,,,,,,,,,,,,-6.96103,12.37953,0.14693,50,5.71587,2.23608,-129.8675,-10.40346,-11.5532,34.3347,-11.62769,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,424590c0-6b5a-11f1-bb15-89f1c00ac393,87.81777,,,9.70669,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:11:22.26,2026-06-18T17:11:22.2645760-04:00,2026-06-18T21:11:22.2645760Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,c62a6952-fff7-41b5-8bde-21cfaeb4ebc7,54.51324,-131.05529,17.16735,6.06882,-10.0012,-5.81385,0.06266,2.63576,-5.7766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2026-06-18,17:11:39.96,1,3,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Carney, Frankie",805148,Left,BRE_WHI,Undefined,1,Bottom,0,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.84427,-2.69286,-1.629322,2345.367541,219.297503,1:15,6.14321,0.06995,5.91358,-15.57367,19.65186,15.00005,2.34338,-0.19259,80.79949,-5.699216,1.063911,0.427169,100.46632,1.909622,21.837323,2805.693927,,,,64.56171,61.56551,22.432545,0.459588,-8.23685,11.34449,0.05202,50,5.91856,3.06023,-130.14667,-6.54555,-13.86787,31.99717,-13.07407,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,4ccf51c0-6b5a-11f1-bb15-89f1c00ac393,88.2377,2.64616,,9.04479,,,,1.4521,2.38692,0.17894,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:11:39.96,2026-06-18T17:11:39.9660544-04:00,2026-06-18T21:11:39.9660544Z,GroundBall,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,211dc142-631f-48d5-b83c-ba3f88554089,54.58179,-131.26829,15.99858,6.13997,-6.08726,-6.53703,-0.06377,3.54635,-6.93394,317.590409,1.46825,136.22909,-20.90907,,,,,,,2.4012,4.49207,-21.20616,,,,,,,0.17858,54.79154,-3.42461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2026-06-18,17:12:17.75,2,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Laskofski, Jamie",842027,Left,BRE_WHI,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.23627,-3.406693,-1.074459,2363.814874,202.269443,12:45,6.20546,0.01764,5.80089,-14.73658,21.19863,8.11937,1.80475,-0.30515,80.20894,-6.257731,0.380455,0.431451,,,,,,,,,,,,-4.4604,12.29473,0.06586,50,5.91675,2.06207,-129.11841,-8.06625,-7.39192,31.4785,-11.79873,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,63585cc0-6b5a-11f1-bb15-89f1c00ac393,87.362,,,9.02733,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:12:17.75,2026-06-18T17:12:17.7514496-04:00,2026-06-18T21:12:17.7514496Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,a1d3d79f-434c-4019-8f3f-4a5ab92725d0,54.69161,-130.25718,15.73925,6.20083,-7.63941,-5.89936,-0.01358,2.32948,-3.69596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2026-06-18,17:12:33.94,2,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Laskofski, Jamie",842027,Left,BRE_WHI,Undefined,1,Bottom,1,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,"
",84.33322,-1.726375,-0.860656,1985.645013,230.527309,1:45,5.91641,0.31666,5.3038,-28.20872,12.07595,13.06036,1.94443,0.59705,77.1133,-6.924018,1.460252,0.456816,,,,,,,,,,,,-6.84981,6.93555,-0.2486,50,5.73939,1.28949,-122.34379,-4.65868,-10.34466,24.94854,-21.6999,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,6cfb8e50-6b5a-11f1-bb15-89f1c00ac393,82.5112,,,7.21991,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:12:33.94,2026-06-18T17:12:33.9480000-04:00,2026-06-18T21:12:33.9480000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,c86f3e2c-7de1-4101-99f4-7fccd1c4553e,55.1939,-123.39839,12.47427,5.91693,-3.7414,-10.84995,-0.31235,1.72677,-5.17233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-06-18,17:13:33.14,2,3,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Laskofski, Jamie",842027,Left,BRE_WHI,Undefined,1,Bottom,1,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,84.38306,-1.666128,-0.769654,1619.48317,242.160929,2:00,5.97701,0.54493,5.45535,-32.29226,8.23213,12.78268,1.72579,0.88966,76.30124,-7.627431,1.509502,0.458173,57.5692,-41.724257,61.817781,,,,,3.61604,2.77129,14.935187,0.032998,-6.74036,5.10051,-0.48634,50,5.80823,1.10862,-122.28313,-4.66586,-10.02818,28.03249,-24.5856,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,9047f6a0-6b5a-11f1-bb15-89f1c00ac393,82.26678,1.86186,,8.08181,,,,2.5078,1.86186,-0.90845,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:13:33.14,2026-06-18T17:13:33.1460096-04:00,2026-06-18T21:13:33.1460096Z,GroundBall,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,faf16b48-7f26-4891-95aa-18a9faafd2b8,55.04091,-123.43331,14.01624,5.97897,-3.65711,-12.2928,-0.54027,1.52008,-5.01409,,2.50716,29.88312,,,,,,,,1.86307,-56.42363,,,,,,,,-0.90965,55.77335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2026-06-18,17:14:08.09,3,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Lee, Jacob",842028,Right,BRE_WHI,Undefined,1,Bottom,2,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.57678,-0.782398,0.189654,2505.607517,101.48286,9:30,6.25154,-0.01872,5.44756,-39.53616,2.76854,-6.07382,2.22433,-0.34732,74.73001,-8.041354,-0.893649,0.468129,,,,,,,,,,,,3.04862,2.23414,0.00589,50,6.15639,-0.1275,-119.63452,-3.04644,4.34997,26.41062,-28.98621,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,a5206b70-6b5a-11f1-bb15-89f1c00ac393,80.51717,,,7.84677,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:14:08.09,2026-06-18T17:14:08.0916992-04:00,2026-06-18T21:14:08.0916992Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,cd3befb6-a362-4857-a637-935442ed3cb9,55.04301,-120.74269,13.20531,6.2587,-1.8302,-14.49311,0.01507,-0.31002,2.17499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2026-06-18,17:14:27.75,3,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Lee, Jacob",842028,Right,BRE_WHI,Undefined,1,Bottom,2,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.52987,-0.366733,-0.329194,2604.333957,81.794591,8:45,6.15259,-0.02839,5.29128,-40.13648,1.43083,-0.48902,2.46354,-0.37823,75.55365,-7.713261,-0.416141,0.464031,,,,,,,,,,,,0.13681,1.29118,0.05871,50,6.09025,0.71666,-121.05049,-2.23762,0.19969,27.2249,-30.28948,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,b0d89a50-6b5a-11f1-bb15-89f1c00ac393,81.22824,,,7.97621,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:14:27.75,2026-06-18T17:14:27.7516800-04:00,2026-06-18T21:14:27.7516800Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,4146a4df-4088-442e-86ff-573ed696f103,55.20334,-122.21515,13.61245,6.15825,-0.94187,-15.14474,0.02823,0.70812,0.09985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
