PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
283,2026-06-13,20:40:40,5,4,"Masonis, Clay",831494,Right,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,8,Top,1,2,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.11725,-1.522061,-2.834459,2142.150816,194.540107,12:30,5.58898,2.19271,5.62522,-35.42029,2.44272,0.34827,1.21492,-0.42536,79.70706,-7.983386,-2.772281,0.442873,,,,,,,,,,,,-0.91658,1.90823,-1.95127,50,5.43596,6.17593,-125.02126,-4.57486,-1.45984,23.72145,-29.13483,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,ab7bbdf0-6789-11f1-adad-bdfaa9ccbfbc,85.10897,,,6.4102,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:40:40,2026-06-13T20:40:40.4919296-04:00,2026-06-14T00:40:40.4919296Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,ed2584ed-2a2b-40e0-8456-2cf417264874,54.87626,-125.94307,11.86073,5.59175,-3.44268,-14.56742,-2.19237,6.23266,-0.72992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,211.848063,72.945216,628.262728,0.293286,1:00,-0.962732,-0.180097,-0.201771,,-82.98135,2.493756,-89.580228,0.07479,169.514832,-0.980548,10.455472,0.980548,-0.181471,-0.07479,4.361688,4.289131,0.181471,0.181471,-169.514832,-4.289131,0.07479,-10.455472,-4.361688,-0.07479,-0.181471,0.980548,-0.980548
284,2026-06-13,20:40:56,5,5,"Masonis, Clay",831494,Right,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,8,Top,1,3,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.2586,-2.650187,-3.702391,2409.748967,208.349109,1:00,5.6897,1.92069,5.80284,-9.44201,24.89242,12.7345,2.43118,-0.46626,81.95974,-4.558114,-1.42801,0.421732,74.46434,42.39591,152.822235,4960.249839,,,,,36.77689,,,-7.70804,13.93123,-1.62409,50,5.46629,7.97854,-131.97633,-6.29597,-13.37528,32.32096,-8.00007,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,b4a72770-6789-11f1-adad-bdfaa9ccbfbc,89.3754,31.02065,,9.29886,,,,1.91229,2.42489,0.46899,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:40:56,2026-06-13T20:40:55.8701568-04:00,2026-06-14T00:40:55.8701568Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,a60c5fcc-1de6-469a-8a66-998fc001b4be,54.69428,-133.121,16.16048,5.68425,-6.01265,-4.00003,-1.91504,8.45224,-6.68764,,1.91856,-71.92725,3.33978,,,,,,,2.45387,72.8428,-30.26621,,,,,,,0.47839,36.58204,-6.91435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,215.805468,0.94816,2409.419016,0.999863,1:15,-0.041868,-0.585094,-0.809884,,-22.520304,31.305728,41.027285,-0.034195,176.251737,-0.997277,-3.746067,0.997277,-0.065335,0.034195,1.963796,-1.959598,0.065335,-0.065335,-176.251737,1.959598,0.034195,3.746067,-1.963796,-0.034195,0.065335,0.997277,-0.997277
285,2026-06-13,20:41:16,5,6,"Masonis, Clay",831494,Right,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,8,Top,1,3,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.29662,-2.298175,-2.653411,2379.195155,209.403586,1:00,5.65943,1.88025,5.93026,-10.60512,23.25588,12.43032,2.63996,0.45248,82.5203,-4.40289,-0.424155,0.418814,71.43867,64.54362,166.605581,5229.105354,,,,,32.66196,,,-7.22575,13.00985,-1.67538,50,5.46985,5.60062,-132.31661,-5.54827,-12.67348,31.0433,-9.3557,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,c06e9890-6789-11f1-adad-bdfaa9ccbfbc,89.99801,57.04853,,8.77632,,,,2.66699,2.56689,-0.45931,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:41:16,2026-06-13T20:41:15.6647424-04:00,2026-06-14T00:41:15.6647424Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,3c942d0e-8b05-4976-b2cf-d6865c8fd2a9,54.56818,-133.38406,15.52165,5.6551,-5.22656,-4.67785,-1.87546,6.03641,-6.33674,352.753781,2.66699,-43.81116,-3.57104,2.44548,0.18458,-2.23989,2.87403,-1.43197,0.16033,2.56689,94.60363,-33.92542,4.83723,-0.47378,-1.06331,1.24553,-0.36818,-0.09233,-0.45931,10.43255,-2.39861,0.49187,-0.02525,-0.15351,0.17657,-0.0585,-0.00886,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,212.618891,0.425272,2379.129618,0.999972,1:00,-0.024808,-0.538898,-0.842006,,-25.707665,28.904933,17.52183,-0.097639,165.808191,-0.964848,-14.122588,0.964848,-0.243997,0.097639,5.778472,-5.603255,0.243997,-0.243997,-165.808191,5.603255,0.097639,14.122588,-5.778472,-0.097639,0.243997,0.964848,-0.964848
286,2026-06-13,20:41:39,5,7,"Masonis, Clay",831494,Right,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,8,Top,1,3,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.72701,-1.61825,-2.892452,2303.943811,214.608126,1:15,5.63574,1.81598,5.96643,-13.74678,19.96749,12.91205,2.98745,0.20788,82.36305,-4.301146,-0.575541,0.417906,,,,,,,,,,,,-7.50678,11.09032,-1.59344,50,5.49963,6.1337,-132.83715,-4.10249,-13.18856,32.90042,-12.68959,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,ce10bd20-6789-11f1-adad-bdfaa9ccbfbc,90.19365,,,9.36396,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:41:39,2026-06-13T20:41:38.5124864-04:00,2026-06-14T00:41:38.5124864Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,8e5ac61d-828c-4e3d-ada8-8ab9bd6c5a7b,54.52849,-133.95404,16.45021,5.63158,-3.67171,-6.3448,-1.80927,6.58142,-6.59428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,212.674769,5.547687,2293.152325,0.995316,1:00,-0.123634,-0.539857,-0.832628,,-24.997829,20.596053,3.186338,-0.13027,171.341901,-0.98018,-8.58376,0.98018,-0.149255,0.13027,7.570499,-7.485211,0.149255,-0.149255,-171.341901,7.485211,0.13027,8.58376,-7.570499,-0.13027,0.149255,0.98018,-0.98018
287,2026-06-13,20:42:13,6,1,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.29066,-0.113811,-3.49604,2348.495912,218.824338,1:15,5.72418,1.7131,5.79071,-14.62351,18.92174,14.2278,4.39949,-0.35747,82.71495,-2.949622,-0.953916,0.416857,,,,,,,,,,,,-8.31536,9.98949,-1.43328,50,5.70616,7.50408,-133.5835,-0.66582,-14.77574,33.23672,-14.42353,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,e28036f0-6789-11f1-adad-bdfaa9ccbfbc,90.42057,,,9.57571,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:42:13,2026-06-13T20:42:12.8016896-04:00,2026-06-14T00:42:12.8016896Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,fc30b3fa-9acf-4b2c-9b4d-35de2f3d90e6,54.70401,-134.74882,16.61836,5.72063,-0.16011,-7.21177,-1.70546,8.02213,-7.38787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.679092,0.609742,2348.362927,0.999943,1:00,-0.060264,-0.554529,-0.829979,,-23.860402,27.067769,15.871264,-0.135239,168.880375,-0.972212,-11.016184,0.972212,-0.191086,0.135239,7.919298,-7.772461,0.191086,-0.191086,-168.880375,7.772461,0.135239,11.016184,-7.919298,-0.135239,0.191086,0.972212,-0.972212
288,2026-06-13,20:42:30,6,2,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,1,0,Undefined,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,87.33884,-3.180048,-3.65487,2195.188229,159.621002,11:15,5.53194,2.05339,5.72851,-33.01234,4.30839,-1.13713,-0.18985,-1.4499,79.95132,-9.2159,-3.858049,0.43969,,,,,,,,,,,,-0.51866,3.48221,-1.74745,50,5.2455,8.11859,-126.37257,-8.18253,-0.83184,27.73249,-26.58923,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,ecaac0f0-6789-11f1-adad-bdfaa9ccbfbc,85.72506,,,7.38753,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:42:30,2026-06-13T20:42:29.8402304-04:00,2026-06-14T00:42:29.8402304Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,79478fb7-8c43-4854-80f9-70d604da2580,54.77107,-127.41528,13.86625,5.53436,-7.1828,-13.29462,-2.05329,8.14986,-0.41592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,217.706946,67.515198,839.524159,0.382438,1:15,-0.92702,-0.284805,-0.243968,,-89.932359,-0.516128,-85.84019,0.244652,167.211658,-0.945559,12.393436,0.945559,-0.214623,-0.244652,14.506483,14.16129,0.214623,0.214623,-167.211658,-14.16129,0.244652,-12.393436,-14.506483,-0.244652,-0.214623,0.945559,-0.945559
289,2026-06-13,20:43:02,6,3,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,2,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.11031,-1.704952,-2.886125,2325.523047,215.084694,1:15,5.70542,1.89292,5.7109,-15.47501,18.99162,12.44623,2.82495,0.239,81.9413,-4.683708,-0.663305,0.422543,,,,,,,,,,,,-7.18989,10.5269,-1.6587,50,5.55309,6.07871,-131.89194,-4.36936,-12.4748,31.97773,-13.90935,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,ffaf3910-6789-11f1-adad-bdfaa9ccbfbc,89.2038,,,9.16901,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:43:02,2026-06-13T20:43:01.7583616-04:00,2026-06-14T00:43:01.7583616Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,f9bddba3-2e12-464e-ae75-5f127b9edd92,54.78382,-133.04674,15.98887,5.70181,-3.86706,-6.95468,-1.88636,6.52921,-6.2374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.344343,4.31509,2318.931008,0.997165,1:00,-0.100769,-0.550107,-0.828992,,-22.327627,29.556519,31.244344,-0.043677,175.056182,-0.995329,-4.939089,0.995329,-0.086097,0.043677,2.512653,-2.503317,0.086097,-0.086097,-175.056182,2.503317,0.043677,4.939089,-2.512653,-0.043677,0.086097,0.995329,-0.995329
290,2026-06-13,20:43:21,6,4,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,2,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.12913,-1.468906,-4.664501,2023.291188,172.596648,11:45,5.56784,2.18109,5.55967,-31.69494,5.96595,-0.61504,1.54936,-2.23776,79.64285,-7.279054,-4.773643,0.441689,,,,,,,,,,,,-1.06236,3.76362,-1.77703,50,5.41955,10.31076,-126.06079,-4.35743,-1.69948,27.03185,-26.15337,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,0b659330-678a-11f1-adad-bdfaa9ccbfbc,85.33706,,,7.48628,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:43:21,2026-06-13T20:43:21.4429184-04:00,2026-06-14T00:43:21.4429184Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,5140ae0d-64e0-4a3c-8e3f-658e9b41f99b,54.94062,-127.11581,13.51593,5.5697,-3.33669,-13.07669,-2.18075,10.37709,-0.84974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,214.598246,65.837766,828.177056,0.409322,1:15,-0.930531,-0.255733,-0.262131,,-90.44058,20.106439,-88.636783,0.173056,161.695608,-0.935077,18.018653,0.935077,-0.309327,-0.173056,10.485185,9.965559,0.309327,0.309327,-161.695608,-9.965559,0.173056,-18.018653,-10.485185,-0.173056,-0.309327,0.935077,-0.935077
291,2026-06-13,20:43:41,6,5,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,3,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.72467,-1.880054,-2.653139,2316.031803,219.461943,1:15,5.66746,1.91987,5.70573,-16.62489,18.01572,13.80843,2.52784,0.59679,81.91424,-5.055591,-0.186012,0.423608,,,,,,,,,,,,-7.86158,10.10938,-1.70621,50,5.4997,5.48,-131.43155,-4.81846,-13.58175,31.06528,-14.70903,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,16c71690-678a-11f1-adad-bdfaa9ccbfbc,88.97954,,,8.81043,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:43:41,2026-06-13T20:43:40.5150000-04:00,2026-06-14T00:43:40.5150000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,aac78622-c8ab-4750-940b-710222c92cf0,54.79169,-132.55928,15.53264,5.66493,-4.28449,-7.35452,-1.91409,5.97305,-6.79087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,215.274495,4.653294,2308.397815,0.996704,1:15,-0.099798,-0.577942,-0.809952,,-16.61278,28.591326,31.697126,-0.164689,177.283532,-0.985237,-2.679349,0.985237,-0.046746,0.164689,9.48965,-9.47918,0.046746,-0.046746,-177.283532,9.47918,0.164689,2.679349,-9.48965,-0.164689,0.046746,0.985237,-0.985237
292,2026-06-13,20:44:05,6,6,"Masonis, Clay",831494,Right,HYA_HAR,"Harvey, Dane",838717,Left,BRE_WHI,Undefined,8,Top,2,3,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.10472,-0.391573,-3.198808,2361.425012,210.657937,1:00,5.70545,1.88099,5.82918,-11.38871,23.00241,12.8743,4.39182,-0.02278,81.57382,-2.658423,-0.896108,0.42208,,,,,,,,,,,,-7.53182,12.14981,-1.6268,50,5.66664,6.78109,-131.88471,-1.13559,-13.03394,32.61841,-11.14856,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,2564b220-678a-11f1-adad-bdfaa9ccbfbc,89.30169,,,9.5309,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:44:05,2026-06-13T20:44:05.0119680-04:00,2026-06-14T00:44:05.0119680Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,86b67463-eb61-43ce-bf17-7b6037462d74,54.66462,-133.03338,16.3092,5.69972,-0.74299,-5.57428,-1.87368,7.24009,-6.51697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.540241,6.747318,2345.069681,0.993074,1:00,-0.159749,-0.549486,-0.820089,,-26.469426,35.892893,22.396935,-0.011033,168.948992,-0.981397,-11.050327,0.981397,-0.191671,0.011033,0.644086,-0.632144,0.191671,-0.191671,-168.948992,0.632144,0.011033,11.050327,-0.644086,-0.011033,0.191671,0.981397,-0.981397
293,2026-06-13,20:47:04,1,1,"O'Brien, Finbar",824291,Right,BRE_WHI,"Bates, Charlie",807287,Left,HYA_HAR,Undefined,8,Bottom,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.6256,0.256697,-0.547557,2467.692913,230.288182,1:45,5.09161,1.68494,5.35714,-17.02158,16.00257,17.82521,3.91389,2.65686,84.08105,-2.976963,2.619354,0.413606,,,,,,,,,,,,-9.01843,8.25654,-1.64848,50,5.10304,0.41892,-135.66558,0.04072,-16.53172,34.22754,-17.03895,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,9036bc10-678a-11f1-adad-bdfaa9ccbfbc,91.13117,,,9.54455,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:47:04,2026-06-13T20:47:04.2317312-04:00,2026-06-14T00:47:04.2317312Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,02b235dd-9e18-4fe1-930e-34f8068d8f1b,55.13768,-136.95565,17.11377,5.0894,0.68293,-8.51947,-1.67601,1.04202,-8.26586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,50.376582,-10.076216,2429.630947,0.984576,7:45,0.184346,0.757581,0.626169,,-32.102607,-42.10476,-61.614064,0.009554,179.412444,-0.999902,0.587529,0.999902,-0.010254,-0.009554,0.547446,0.547417,0.010254,0.010254,-179.412444,-0.547417,0.009554,-0.587529,-0.547446,-0.009554,-0.010254,0.999902,-0.999902
294,2026-06-13,20:47:21,1,2,"O'Brien, Finbar",824291,Right,BRE_WHI,"Bates, Charlie",807287,Left,HYA_HAR,Undefined,8,Bottom,0,1,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.13222,-0.32426,-3.591149,2365.681927,224.215213,1:30,5.0969,1.58859,5.31359,-15.86591,16.90639,15.28469,3.4698,-0.51267,84.5336,-3.345958,-0.884447,0.412026,,,,,,,,,,,,-8.73583,8.88197,-1.274,50,5.05651,7.79175,-136.16356,-1.29479,-16.17073,33.81225,-15.73279,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,9a461cf0-678a-11f1-adad-bdfaa9ccbfbc,91.4807,,,9.59862,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:47:21,2026-06-13T20:47:21.1301376-04:00,2026-06-14T00:47:21.1301376Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,8fce7bd2-3194-4e71-a93a-381c795ed065,55.18187,-137.44431,16.90613,5.09426,-0.69886,-7.86639,-1.58073,8.40427,-8.08536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,229.174116,15.212849,2282.782924,0.964958,1:45,-0.297276,-0.731657,-0.613437,,-39.092311,40.585172,14.208496,-0.008479,177.4835,-0.999,-2.516409,0.999,-0.043906,0.008479,0.486274,-0.485805,0.043906,-0.043906,-177.4835,0.485805,0.008479,2.516409,-0.486274,-0.008479,0.043906,0.999,-0.999
295,2026-06-13,20:47:36,1,3,"O'Brien, Finbar",824291,Right,BRE_WHI,"Bates, Charlie",807287,Left,HYA_HAR,Undefined,8,Bottom,0,1,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.73014,-1.88611,-2.555743,2399.104755,224.314077,1:30,5.07791,1.6357,5.43824,-13.5004,18.62375,17.04741,2.18433,0.66153,85.35413,-4.481867,0.475261,0.407931,,,,,,,,,,,,-9.32504,10.27127,-1.42145,50,4.90195,5.29239,-137.15941,-4.93022,-17.53871,33.9285,-12.85568,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,a31e0f40-678a-11f1-adad-bdfaa9ccbfbc,92.39898,,,9.37601,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:47:36,2026-06-13T20:47:35.9569408-04:00,2026-06-14T00:47:35.9569408Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,1c7cd4f1-50ff-45d7-ba7c-78d1d2bdda2a,55.05813,-138.40496,16.96425,5.07428,-4.45827,-6.42784,-1.62756,5.93625,-8.76936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,232.235159,7.102178,2380.696997,0.992327,1:45,-0.124755,-0.78811,-0.60276,,-43.189884,34.397446,15.345176,-0.062508,176.025649,-0.995644,-3.966567,0.995644,-0.069174,0.062508,3.592374,-3.583758,0.069174,-0.069174,-176.025649,3.583758,0.062508,3.966567,-3.592374,-0.062508,0.069174,0.995644,-0.995644
296,2026-06-13,20:47:52,1,4,"O'Brien, Finbar",824291,Right,BRE_WHI,"Bates, Charlie",807287,Left,HYA_HAR,Undefined,8,Bottom,0,1,2,Undefined,Slider,InPlay,Undefined,GroundBall,Out,1,0,,86.67709,-0.480654,-1.405525,2770.05795,185.588686,12:15,5.1256,1.57925,4.95921,-37.03474,1.82221,0.04846,1.58512,0.25513,78.80832,-7.208867,-1.396969,0.448648,93.48011,-3.741887,-9.853241,,,,,26.59878,25.98807,-10.835992,0.191686,-0.45354,1.41299,-1.44318,50,5.04866,3.07985,-125.6138,-2.5086,-0.71776,27.70102,-29.93786,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,acf28a00-678a-11f1-adad-bdfaa9ccbfbc,84.0134,1.74371,,7.86878,,,,0.8859,1.74371,-0.22726,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-14,0:47:52,2026-06-13T20:47:52.4052480-04:00,2026-06-14T00:47:52.4052480Z,GroundBall,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,d9af552c-c96b-4730-a217-e9b4cbdbf461,55.53888,-126.82938,13.85051,5.12991,-1.19486,-14.96893,-1.57902,3.11134,-0.35888,142.81804,0.88655,134.74875,-16.11428,,,,,,,1.74308,-8.90404,-0.97168,,,,,,,-0.22664,-23.45473,-7.58103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,168.59076,82.645649,354.582559,0.128005,11:30,-0.99473,0.017001,-0.101107,,75.191692,31.148958,25.337906,0.416973,128.568242,-0.566662,45.28805,0.566662,-0.710653,-0.416973,36.347178,24.643654,0.710653,0.710653,-128.568242,-24.643654,0.416973,-45.28805,-36.347178,-0.416973,-0.710653,0.566662,-0.566662
