stat_type,player_name,team,program_name,source_group,njcaa_region,state,col_1,yr,pos,gp,tc,po,a,e,pb,f,dp,sba,rcs,rcs_1,ci,source_url,scraped_at,ab,h,rbi,bb,2b,3b,hr,xbh,k,avg,obp,slg,hbp,sf,sh,hdp,go,fo,go_fo,pa,era,w,l,app,gs,sv,ip,r,er,k_9,whip,bf,wp,g,sb,cs,ops,gp_gs,tb,so,gdp,ob,sb_att,bio_link,w_l,app_gs,cg,sho,b_avg,bk,sfa,sha,c,fld,csb,no,gp_from_gp_gs,gs_from_gp_gs,app_from_app_gs,gs_from_app_gs,w_from_w_l,l_from_w_l,sb_from_sb_att,cs_from_sb_att,fpct,stats_team_name
fielding,"Chavez, Lute",Salt Lake CC,Salt Lake Community College,Extra,18,UT,4,,,,164,146,17,1,1,,1,28,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,164,0.994,4,,,,,,,,,,0.994,Salt Lake CC
fielding,"Hodson, Kaden",Salt Lake CC,Salt Lake Community College,Extra,18,UT,13,,,,323,296,23,4,0,,30,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,323,0.988,0,,,,,,,,,,0.988,Salt Lake CC
fielding,"Thomas, AJ",Salt Lake CC,Salt Lake Community College,Extra,18,UT,3,,,,305,285,16,4,9,,1,26,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,305,0.987,7,,,,,,,,,,0.987,Salt Lake CC
fielding,"West, Tyler",Salt Lake CC,Salt Lake Community College,Extra,18,UT,2,,,,124,118,3,3,0,,1,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,124,0.976,0,,,,,,,,,,0.976,Salt Lake CC
fielding,"Gambill, Kade",Salt Lake CC,Salt Lake Community College,Extra,18,UT,20,,,,41,36,4,1,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,41,0.976,0,,,,,,,,,,0.976,Salt Lake CC
fielding,"Smith, Drew",Salt Lake CC,Salt Lake Community College,Extra,18,UT,6,,,,200,74,120,6,0,,23,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,200,0.97,0,,,,,,,,,,0.97,Salt Lake CC
fielding,"Daniels, Grady",Salt Lake CC,Salt Lake Community College,Extra,18,UT,23,,,,62,56,4,2,0,,7,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,62,0.968,0,,,,,,,,,,0.968,Salt Lake CC
fielding,"Wareham, Gage",Salt Lake CC,Salt Lake Community College,Extra,18,UT,1,,,,171,61,103,7,0,,27,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,171,0.959,0,,,,,,,,,,0.959,Salt Lake CC
fielding,"Roberts, Willy",Salt Lake CC,Salt Lake Community College,Extra,18,UT,11,,,,37,34,1,2,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,37,0.946,0,,,,,,,,,,0.946,Salt Lake CC
fielding,"Martin, Greyson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,8,,,,52,25,24,3,0,,10,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,52,0.942,0,,,,,,,,,,0.942,Salt Lake CC
fielding,"Davies, Easton",Salt Lake CC,Salt Lake Community College,Extra,18,UT,21,,,,10,2,7,1,0,,0,10,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,10,0.9,2,,,,,,,,,,0.9,Salt Lake CC
fielding,"Laycock, Austin",Salt Lake CC,Salt Lake Community College,Extra,18,UT,33,,,,10,0,9,1,0,,0,4,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,10,0.9,1,,,,,,,,,,0.9,Salt Lake CC
fielding,"Beames, Case",Salt Lake CC,Salt Lake Community College,Extra,18,UT,7,,,,9,4,4,1,0,,0,2,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,9,0.889,0,,,,,,,,,,0.889,Salt Lake CC
fielding,"Nielsen, Cal",Salt Lake CC,Salt Lake Community College,Extra,18,UT,10,,,,8,6,1,1,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,8,0.875,0,,,,,,,,,,0.875,Salt Lake CC
fielding,"Brown, Riley",Salt Lake CC,Salt Lake Community College,Extra,18,UT,9,,,,125,25,83,17,0,,7,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,125,0.864,0,,,,,,,,,,0.864,Salt Lake CC
fielding,"Roos, Colin",Salt Lake CC,Salt Lake Community College,Extra,18,UT,14,,,,10,3,5,2,0,,1,2,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,10,0.8,0,,,,,,,,,,0.8,Salt Lake CC
fielding,"Tebbs, Kaleb",Salt Lake CC,Salt Lake Community College,Extra,18,UT,30,,,,3,1,1,1,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,3,0.667,0,,,,,,,,,,0.667,Salt Lake CC
fielding,"Drachman, Connor",Salt Lake CC,Salt Lake Community College,Extra,18,UT,18,,,,2,0,1,1,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,2,0.5,0,,,,,,,,,,0.5,Salt Lake CC
fielding,"Young, Thomas",Salt Lake CC,Salt Lake Community College,Extra,18,UT,19,,,,0,0,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,"Schwaiger, Ty",Salt Lake CC,Salt Lake Community College,Extra,18,UT,22,,,,0,0,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,"Wayman, Ethan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,28,,,,0,0,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,"Jenkins, Heber",Salt Lake CC,Salt Lake Community College,Extra,18,UT,29,,,,0,0,0,0,0,,0,3,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,"Iacono, Ethan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,32,,,,0,0,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,"Robinson, Casey",Salt Lake CC,Salt Lake Community College,Extra,18,UT,39,,,,0,0,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Salt Lake CC
fielding,Opponents,Salt Lake CC,Salt Lake Community College,Extra,18,UT,,,,,1672,1169,434,69,23,,38,164,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,0.959,23,,,,,,,,,,0.959,Salt Lake CC
hitting,COHL MCCOY,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,230,95,60,39,16,10,14,,31,0.413,0.509,0.752,,,,,,,,,,,,,,,,92,,,,,,59,33,3,1.2610000000000001,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Seminole State College (OK)
hitting,HUTCH RUSSELL,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,217,89,69,53,28,1,9,,33,0.41,0.54,0.673,,,,,,,,,,,,,,,,77,,,,,,61,8,,1.213,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,Seminole State College (OK)
hitting,JAYLON HUMBLES,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,213,71,56,25,16,1,12,,50,0.333,0.413,0.587,,,,,,,,,,,,,,,,56,,,,,,57,18,6,1,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,Seminole State College (OK)
hitting,WT JONES,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,204,70,71,50,13,6,16,,50,0.343,0.531,0.701,,,,,,,,,,,,,,,,90,,,,,,60,12,3,1.232,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Seminole State College (OK)
hitting,BENNETT CRAFTON,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,200,77,59,38,16,3,10,,16,0.385,0.519,0.645,,,,,,,,,,,,,,,,70,,,,,,56,13,1,1.1640000000000001,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,Seminole State College (OK)
hitting,BRAYDEN HARPOLE,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,191,63,70,37,6,5,14,,51,0.33,0.454,0.634,,,,,,,,,,,,,,,,53,,,,,,54,10,,1.088,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,Seminole State College (OK)
hitting,TAGEN SIMON,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,C,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,175,54,46,40,14,,2,,36,0.309,0.459,0.423,,,,,,,,,,,,,,,,54,,,,,,55,17,2,0.882,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,Seminole State College (OK)
hitting,DYLAN RESTINE,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,C,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,120,40,43,37,5,3,6,,29,0.333,0.491,0.575,,,,,,,,,,,,,,,,41,,,,,,42,3,,1.0659999999999998,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,Seminole State College (OK)
hitting,JACKSON LUNDQUIST,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,105,30,34,14,1,2,9,,28,0.286,0.39,0.59,,,,,,,,,,,,,,,,31,,,,,,39,2,1,0.98,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,Seminole State College (OK)
hitting,CARTER STERLING,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,91,26,21,15,9,1,2,,23,0.286,0.44,0.473,,,,,,,,,,,,,,,,26,,,,,,32,3,,0.913,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,Seminole State College (OK)
hitting,CAMPBELL MARTIN,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,76,29,20,16,11,,3,,19,0.382,0.515,0.645,,,,,,,,,,,,,,,,24,,,,,,31,4,1,1.1600000000000001,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,Seminole State College (OK)
hitting,HECTOR ROCA,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,44,11,12,3,3,,1,,14,0.25,0.313,0.386,,,,,,,,,,,,,,,,5,,,,,,15,,,0.6990000000000001,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,Seminole State College (OK)
hitting,JARRET HALTER,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,32,11,9,3,3,,4,,8,0.344,0.417,0.813,,,,,,,,,,,,,,,,10,,,,,,14,,,1.23,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,Seminole State College (OK)
hitting,JOSEPH FRAZIER,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,OF,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,27,9,6,3,1,,2,,13,0.333,0.471,0.593,,,,,,,,,,,,,,,,11,,,,,,13,2,,1.064,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,Seminole State College (OK)
hitting,RAY KUHLMAN,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,22,9,6,9,3,,,,7,0.409,0.576,0.545,,,,,,,,,,,,,,,,11,,,,,,11,1,,1.121,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,Seminole State College (OK)
hitting,ELI MCCALL,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,15,4,7,1,,,2,,5,0.267,0.389,0.667,,,,,,,,,,,,,,,,4,,,,,,7,,,1.056,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,Seminole State College (OK)
hitting,COBY MCBRIDE,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,OF,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,9,2,2,3,2,,,,2,0.222,0.417,0.444,,,,,,,,,,,,,,,,4,,,,,,11,3,,0.861,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,Seminole State College (OK)
hitting,WILL LUNDQUIST,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,7,1,0,,1,,,,5,0.143,0.333,0.286,,,,,,,,,,,,,,,,4,,,,,,7,1,,0.619,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Seminole State College (OK)
hitting,JARED VEGA,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,5,2,0,,,,,,2,0.4,0.4,0.4,,,,,,,,,,,,,,,,2,,,,,,2,,,0.8,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,Seminole State College (OK)
hitting,GUILLERMO CASTANEDA,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,1,0,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,,,,,,2,,,0,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,Seminole State College (OK)
hitting,KENDRIC MOLINA,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,1,0,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,Seminole State College (OK)
hitting,BROCK NATALE,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,1,1,1,1,,,,,,1,1,1,,,,,,,,,,,,,,,,0,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,Seminole State College (OK)
hitting,JACKSON PICKELSIMER,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,1,0,0,1,,,,,,0,0.5,0,,,,,,,,,,,,,,,,0,,,,,,17,,,0.5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Seminole State College (OK)
hitting,GAVIN WILLIAMS,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,SOPH,C,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,1,0,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,Seminole State College (OK)
hitting,JACKSON ROBNETT,Seminole State College (OK),Seminole State College (OK),Extra,2,OK,,FR,,,,,,,,,,,,,,https://sscathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:23 CDT,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,Seminole State College (OK)
hitting,Enrico Veach,Wabash Valley College,Wabash Valley College,Extra,24,IL,,So,IF,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,247,101,79,49,22,4,17,,46,0.409,0.508,0.737,,,,,,,,,,,,,,,,90,,,,,,66,28,4,1.245,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,Wabash Valley College
hitting,Brady Schallmoser,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,225,90,77,55,17,3,17,,46,0.4,0.524,0.729,,,,,,,,,,,,,,,,78,,,,,,64,13,1,1.2530000000000001,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,Wabash Valley College
hitting,Drake DeFreitas,Wabash Valley College,Wabash Valley College,Extra,24,IL,,So,RHP/IF,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,180,66,65,45,9,2,12,,59,0.367,0.502,0.639,,,,,,,,,,,,,,,,63,,,,,,61,9,5,1.141,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,Wabash Valley College
hitting,Konner Brown,Wabash Valley College,Wabash Valley College,Extra,24,IL,,So,IF,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,173,61,59,48,10,,7,,42,0.353,0.502,0.532,,,,,,,,,,,,,,,,63,,,,,,64,20,4,1.034,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,Wabash Valley College
hitting,Connor Christenson,Wabash Valley College,Wabash Valley College,Extra,24,IL,,RSO,IF,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,173,63,56,42,9,,6,,29,0.364,0.496,0.52,,,,,,,,,,,,,,,,49,,,,,,58,8,1,1.016,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Wabash Valley College
hitting,Bryce Adams,Wabash Valley College,Wabash Valley College,Extra,24,IL,,RFR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,167,79,44,33,17,2,11,,20,0.473,0.575,0.796,,,,,,,,,,,,,,,,66,,,,,,57,23,4,1.371,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Wabash Valley College
hitting,Leandro Hernandez,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,152,64,52,14,17,1,9,,32,0.421,0.48,0.724,,,,,,,,,,,,,,,,45,,,,,,47,8,,1.204,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,Wabash Valley College
hitting,Cameron Dube,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,137,51,28,14,5,2,6,,22,0.372,0.446,0.569,,,,,,,,,,,,,,,,36,,,,,,48,2,,1.015,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,Wabash Valley College
hitting,Andrew Dixon,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,136,53,42,14,15,3,3,,27,0.39,0.465,0.61,,,,,,,,,,,,,,,,38,,,,,,48,4,2,1.075,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,Wabash Valley College
hitting,Owen Cornett,Wabash Valley College,Wabash Valley College,Extra,24,IL,,RSO,1B,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,125,45,39,33,10,,12,,48,0.36,0.523,0.728,,,,,,,,,,,,,,,,54,,,,,,52,6,1,1.251,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,Wabash Valley College
hitting,Tyler Peller,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,99,34,32,25,11,1,,,27,0.343,0.496,0.475,,,,,,,,,,,,,,,,35,,,,,,41,13,3,0.971,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,Wabash Valley College
hitting,Brady Atwell,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,C,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,83,29,28,10,5,,3,,23,0.349,0.45,0.518,,,,,,,,,,,,,,,,24,,,,,,36,4,2,0.968,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,Wabash Valley College
hitting,Argenis Lopez,Wabash Valley College,Wabash Valley College,Extra,24,IL,,So,1B,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,82,31,28,9,4,,4,,17,0.378,0.46,0.573,,,,,,,,,,,,,,,,23,,,,,,41,,,1.033,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,Wabash Valley College
hitting,Logan Marsell,Wabash Valley College,Wabash Valley College,Extra,24,IL,,So,OF,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,55,19,17,4,,2,2,,14,0.345,0.429,0.527,,,,,,,,,,,,,,,,19,,,,,,37,3,,0.956,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,Wabash Valley College
hitting,Dean Staudacher,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,36,15,13,13,1,,5,,11,0.417,0.611,0.861,,,,,,,,,,,,,,,,20,,,,,,28,3,3,1.472,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,Wabash Valley College
hitting,Reece Harbison,Wabash Valley College,Wabash Valley College,Extra,24,IL,,FR,,,,,,,,,,,,,,https://www.wvcwarriorathletics.com/sports/bsb/2025-26/teams?view=lineup&pos=h,2026-08-28 16:30:24 CDT,16,7,8,,3,1,1,,3,0.438,0.5,0.938,,,,,,,,,,,,,,,,5,,,,,,15,,2,1.438,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,Wabash Valley College
