tm_name,bref_name,team_abbr,height,set
"Miller, Chris",Chris Miller,DAR_GRE,6.25,0
"Miller, Cole",Cole Miller,ELO_PHO,6.166666667,0
"Miller, Devin",Devin Miller,CAL_FUL,6.333333333,0
"Miller, Easton",Easton Miller,AIR_FOR,6.083333333,0
"Miller, Ethan",Ethan Miller,FLO_RAT,6.166666667,0
"Miller, Garrett",Garrett Miller,UTA_WOL,6,0
"Miller, Gavin",Gavin Miller,GEO_COL,6.083333333,0
"Miller, Gavin",Gavin Miller,PIT_PAN,6,0
"Miller, Hayden",Hayden Miller,BRA_BRA,5.916666667,0
"Miller, Hunter",Hunter Miller,SOU_IND16,6,0
"Miller, Jackson",Jackson Miller,BGS_FAL,6.333333333,0
"Miller, Jackson",Jackson Miller,WAK_DEA,6,0
"Miller, Jairius",Jairus Miller,MCN_COW,6.166666667,0
"Miller, Jairus",Jairus Miller,MCN_COW,6.166666667,0
"Miller, Jay",Jay Miller,WAS_HUS,6.5,0
"Miller, Kameron",Kameron Miller,APP_MOU,6.083333333,0
"Miller, Logan",Logan Miller,CAL_MAT,6.333333333,0
"Miller, Maddox",Maddox Miller,MSU_BDG,6.333333333,0
"Miller, Max",Max Miller,SAL_JAG,6.083333333,0
"Miller, Miken",Miken Miller,NEB,5.833333333,0
"Miller, Nick",Nick Miller,CAL_FUL,6.166666667,0
"Miller, Nik",Nik Miller,NEV_WOL,5.666666667,0
"Miller, Noah",Noah Miller,MIC_WOL,6,0
"Miller, Nolan",Nolan Miller,POR_PIL,6,0
"Miller, Peyton",Peyton Miller,CLE_TIG,6.333333333,0
"Miller, Riley",Riley Miller,UAB_BLA,6.083333333,0
"Miller, Sam",Sam Miller,BIN_BEA,6.166666667,0
"Miller, Sam",Sam Miller,FLA_GAT,6,0
"Miller, Taison",Taison Miller,CSU_BAK,6,0
"Milleville, Joshua",Josh Milleville,RAD_HIG,5.916666667,0
"Milliner, Terrell",Terrell Milliner,COP_STA,6,0
"Millman, Dylan",Dylan Millman,MAR_RED,5.916666667,0
"Mills, Daniel",Dan Mills,COL_LION,6.333333333,0
"Mills, Griffin",Griffin Mills,NOR_CAT,6.083333333,0
"Millsap, Zack",Zack Millsap,UIC_FLA,6,0
"Milto, Joey",Joey Milto,CEN_MIC,6.083333333,0
"Minaker, Ethan",Ethan Minaker,CSU_BAK,6,0
"Minarik, Jake",Jake Minarik,NCA_BUL,6.166666667,0
"Minchey, Kobe",Kobe Minchey,TAR_TEX,6.333333333,0
"Minckler, Matthew",Matt Minckler,DEL_BLU,6,0
"Mineo, Sal",Sal Mineo,DEL_BLU,5.916666667,0
"Minic, Zeke",Zeke Minic,NCB,6.25,0
"Minichino, Austin",Austin Minichino,SOU_LIO,6.083333333,0
"Minnick, Tyler",Tyler Minnick,MTSU_BLU,6.416666667,0
"Miramontes, EJ",EJ Miramontes,NOK_NOR,6,0
"Miranda, Evan",Evan Miranda,SAN_AZT,6.166666667,0
"Miranda, Gabe",Gabe Miranda,ORE_DUC,6.25,0
"Miranda, Robert",Robert Miranda,SAL_JAG,5.833333333,0
"Miranda, Shane",Shane Miranda,NOT_IRI,6,0
"Mirza, Jackson",Jackson Mirza,USF_BUL,6,0
"Miscavage, Nick",Nick Miscavage,YSU_PEN,5.833333333,0
"Mislan, Jack",Jack Mislan,LAF_LEP,6,0
"Mistone, Luke",Luke Mistone,MUR_RAC,6.166666667,0
"Mitchell, Braize",Braize Mitchell,ION_GAE,6,0
"Mitchell, Bryce",Bryce Mitchell,BUC_BIS,6,0
"Mitchell, Derrick",Derrick Mitchell,AUS_GOV,6.25,0
"Mitchell, Devin",Devin Mitchell,NOR_WOL,6.083333333,0
"Mitchell, Gable",Gable Mitchell,IOW_HAW,5.75,0
"Mitchell, Henry",Henry Mitchell,NAV_MID,5.833333333,0
"Mitchell, Jackson",Jackson Mitchell,BIN_BEA,6.333333333,0
"Mitchell, John",John Mitchell,BOC_EAG,6.166666667,0
"Mitchell, Mackenzie",Mack Mitchell,SOU_COU,6,0
"Mitchell, Sam",Sam Mitchell,ALA_CRI,6.583333333,0
"Mitchell, Samuel",Sam Mitchell,SOU_GOL,6,0
"Mitchell, Tommy",Tommy Mitchell,ELO_PHO,6.333333333,0
"Mitchell, Walker",Walker Mitchell,COA_CHA,5.916666667,0
"Mitchelle, Christian",Christian Mitchelle,CIN_BEA,5.916666667,0
"Mitta, Anthony",Anthony Mitta,BGS_FAL,6,0
"Miyama, Daisuke",Daisuke Miyama,WM_TRI,6,0
"Mlodzinski, Julian",Julian Mlodzinski,FLO_PAN,6.25,0
"Moak, Clint",Clint Moak,MAR_THU,6,0
"Mock, Dawson",Dawson Mock,USF_BUL,6,0
"Mock, Logan",Logan Mock,NIC_COL,5.833333333,0
"Moconyi, Matt",Matthew Moconyi,WAG_SEA,6.416666667,0
"Moczydlowsky, Gavin",Gavin Moczydlowsky,CEN_MIC,6.083333333,0
"Moeller, Luke",Luke Moeller,GRA_CAN,6.166666667,0
"Moffitt, Aaron",Aaron Moffitt,TEN_TEC,6.25,0
"Mohan, Connor",Connor Mohan,TEX_RAI,6.25,0
"Molessa, Leewood",Leewood Molessa,EMU_EAG,6.166666667,0
"Molessa, Maxwell",Maxwell Molessa,WES_MOU,6,0
"Molina, Matthew",Matt Molina,TEX_ISL,6.083333333,0
"Molinaro, Bryce",Bryce Molinaro,PEN_NIT,6,0
"Molini, Jack",Jack Molini,MOY_MOY,6.333333333,0
"Moller, Logan",Logan Moller,TEN_TEC,6.416666667,0
"Molony, Maddox",Maddox Molony,ORE_DUC,6.166666667,0
"Mommer, Samuel",Sam Mommer,ILL_ILL,6.083333333,0
"Monaco, Dominic",Dominic Monaco,WES_HIL,6.25,0
"Mondesir, Christopher",Chris Mondesir,MAI_BLA,6.083333333,0
"Monge, Isaiah",Isaiah Monge,WIU_LEA,6.166666667,0
"Monico, Luke",Luke Monico,MAR_RED,5.916666667,0
"Monile, Alex",Alex Monile,FLO_RAT,5.75,0
"Monke, Carter",Carter Monke,MIC_SPA,6.083333333,0
"Monroe, Marcus",Marcus Monroe,SPU_PEA,6,0
"Monson, Andrew",Andrew Monson,SAC_HOR,6.166666667,0
"Monsour, Maddox",Maddox Monsour,TEX_LON,5.916666667,0
"Monteforte, Presley",Presley Monteforte,BEL_KNI,6,0
"Montembeau, Joe",Joe Montembeau,PRI_TIG,6.083333333,0
"Montesa, Dawson",Dawson Montesa,WES_MOU,6.083333333,0
"Montgomery, Cade",Cade Montgomery,MIC_WOL,5.916666667,0
"Montgomery, Jackson",Jackson Montgomery,COP_STA,6.083333333,0
"Montgomery, Johnny",Johnny Montgomery,NIA_EAG,6.25,0
"Montgomery, Joseph",JoJo Montgomery,VIL_WIL,6,0
"Montgomery, Kellan",Kellan Montgomery,SAN_GAU,6,0
"Montgomery, Reid",Reid Montgomery,LON_DIR,6,0
"Montone, Christopher",Chris Montone,RID_BRO,6,0
"Moody, Bo",Bo Moody,PRE_BLH,5.916666667,0
"Moody, Reece",Reece Moody,JMU_DUK,5.833333333,0
"Moomau, Easton",Easton Moomau,UTR_VAQ,6.166666667,0
"Mooney, Ryan",Ryan Mooney,HAR_CRI,6.333333333,0
"Moore, Avery",Avery Moore,PUR_BOI,6.166666667,0
"Moore, Bryson",Bryson Moore,FLO_SEM,6.25,0
"Moore, Chase",Chase Moore,ALC_BRA,6,0
"Moore, Cole",Cole Moore,IOW_HAW,6.25,0
"Moore, Cooper",Cooper Moore,LSU_TIG,6.083333333,0
"Moore, Cooper",Cooper Moore,ORA_GOL,6.166666667,0
"Moore, Graham",Graham Moore,VIL_WIL,6.166666667,0
"Moore, Jackson",Jackson Moore,CLE_TIG,5.75,0
"Moore, Kellen",Kellen Moore,LAF_LEP,6.416666667,0
"Moore, Landen",Landen Moore,LON_LAN,5.583333333,0
"Moore, Lucas",Lucas Moore,LOU_CAR,6,0
"Moore, Nolan",Nolan Moore,TEX_BOB,6.25,0
"Moore, Reese",Reese Moore,SOU_GAM,6,0
"Moore, Slade",Slade Moore,MIC_WOL,6.083333333,0
"Moore, Trevor",Trevor Moore,STA_CAR,6.083333333,0
"Moore, Tucker",Tucker Moore,LIB_FLA,6.083333333,0
"Moore, Tyvon",Tyvon Moore,PRA_PAN,6.083333333,0
"Moore, Wesley",Wesley Moore,GEO_PAN,6.583333333,0
"Moore, Will",Will Moore,IU,5.75,0
"Mooser, Ethan",Ethan Mooser,NCB,6.166666667,0
"Moquin, Nate",Nate Moquin,UNO_MAV,6.166666667,0
"Mora, Chase",Chase Mora,TEX_BOB,6.166666667,0
"Mora, Nickolas",Nickolas Mora,ION_GAE,5.833333333,0
"Morabito, Christopher",Chris Morabito,BUC_BIS,6,0
"Moraitakis, Aubrey",Aubrey Moraitakis,BEL_BRU,5.833333333,0
"Morales, Antonio",Antonio Morales,MAR_TER,5.75,0
"Morales, Efrain",Efrain Morales,OLD_MON,5.75,0
"Morales, Miguel",Miguel Morales,TEX_TIG,5.833333333,0
"Moran, CJ",CJ Moran,SAN_TOR,6,0
"Moran, Dallis",Dallis Moran,STE_HAT,6.083333333,0
"Moran, Ethan",Ethan Moran,WAG_SEA,6.25,0
"Moran, JJ",JJ Moran,STA_CAR,6.166666667,0
"Moran, Landon",Landon Moran,UCF_KNI,6,0
"Moran, Nicholas",Nick Moran,ECU_PIR,6.333333333,0
"Morano, Josh",Josh Morano,CAL_MUS,6.333333333,0
"Morell, Jake",Jake Morell,SEA_RED,6.333333333,0
"Morello, Mason",Mason Morello,FOR_RAM,6.416666667,0
"Moreno, Joseph",Joseph Moreno,STM_GAE,6.333333333,0
"Moreno, Maddox",Maddox Moreno,PAC_TIG,6,0
"Moreno, Matthew",Matt Moreno,LOY_LIO,6.166666667,0
"Moreno, Pedro",Pedro Moreno,EKU_COL,5.666666667,0
"Morgan, Brennan",Brennan Morgan,AKR_ZIP,6.25,0
"Morgan, Cole",Cole Morgan,PRE_BLH,5.75,0
"Morgan, Luke",Luke Morgan,ORE_DUC,6.25,0
"Morgan, Owen",Owen Morgan,ORE_DUC,5.833333333,0
"Morgan, Parker",Parker Morgan,MCN_COW,6.083333333,0
"Morgan, Walker",Walker Morgan,CHA_FOR,6.583333333,0
"Morice, James",James Morice,NOR_HUS,6.416666667,0
"Morici, Lucas",Lucas Morici,GEO_BUL,6.416666667,0
"Morin, Felix",Felix Morin,CAN_GRI,6.333333333,0
"Morin, Ryland",Ryland Morin,ARK_LIO,6.333333333,0
"Morisaki, Kanoa",Kanoa Morisaki,CSU_BAK,6,0
"Morlang, Nic",Nic Morlang,MAR_TER,6.25,0
"Morningstar, Blake",Blake Morningstar,WAK_DEA,6.333333333,0
"Moroney, Reece",Reece Moroney,RHO_RAM,5.916666667,0
"Moronta, Xavier",Xavier Moronta,FAU_OWL,5.833333333,0
"Morris, Aaron",Aaron Morris,DIX_STE,5.833333333,0
"Morris, Austin",Austin Morris,ALA_CRI,6.333333333,0
"Morris, Charles",Charles Morris,ALA_ANM,6.25,0
"Morris, Jack",Jack Morris,USC_UPS,6.25,0
"Morris, Khris",Khris Morris,RIC_SPI,6.166666667,0
"Morris, Lake",Lake Morris,BEL_BRU,5.916666667,0
"Morris, Logan",Logan Morris,ALB_GRE,6.25,0
"Morris, Patrick",Patrick Morris,ARI_WIL,6.166666667,0
"Morris, Trey",Trey Morris,ORE_BEA,6.166666667,0
"Morrison, Cameron",Cam Morrison,STO_COL,5.833333333,0
"Morrison, Hayden",Hayden Morrison,NIA_EAG,6.25,0
"Morrison, Kyle",Kyle Morrison,SOU_GOL,6,0
"Morrison, Ryan",Ryan Morrison,WIC_SHO,6.583333333,0
"Morrissey, David",David Morrissey,BET_WIL,6,0
"Morrow, Dane",Dane Morrow,MIC_WOL,6,0
"Morse, Colby",Colby Morse,IND_SYC,5.833333333,0
"Morse, Jackson",Jackson Morse,GEO_PAT,5.75,0
"Morse, Krayton",Krayton Morse,WIU_LEA,6.25,0
"Morton, Isaac",Isaac Morton,MIN_GOL,6.25,0
"Morton, Joey",Joey Morton,CAM_CAM,6.333333333,0
"Morton, Mitchell",Mitchell Morton,XAV_MUS,6.166666667,0
"Moseley, Brett",Brett Moseley,OLE_REB,6.25,0
"Moseni, Keon",Keon Moseni,CEN_BEA,6,0
"Moser, Ben",Owen Marsolek,THO_M,6.083333333,0
"Moser, Logan",Logan Moser,NCB,6.416666667,0
"Moses, Sonnier",Sonnier Moses,PRA_PAN,5.666666667,0
"Mosh, Jack",Jack Mosh,MIN_GOL,5.833333333,0
"Mosier, Cameron",Cameron Mosier,EVA_ACE,6.083333333,0
"Mosley, Wyatt",Wyatt Mosley,WES_MOU,6,0
"Moss, Aaron",Aaron Moss,IND_SYC,5.833333333,0
"Moss, Jake",Jake Moss,PEN_QUA,6.166666667,0
"Moss, Weston",Weston Moss,TEX_AGG,6.333333333,0
"Moss, Wylan",Wylan Moss,UCLA,6.25,0
"Moten, Nicholas",Nick Moten,SOU_COU,6.083333333,0
"Motley, Tobias",Tobias Motley,RIC_OWL,6.166666667,0
"Mottice, Carter",Carter Mottice,BGS_FAL,5.833333333,0
"Mottola, Luke",Luke Mottola,UCF_KNI,6.25,0
"Moulin, Benjamin",Ben Moulin,PEN_QUA,6.166666667,0
"Moutzouridis, P.J.",PJ Moutzouridis,ARI_SUN,6.083333333,0
"Mowad, Ian",Ian Mowad,STJ_RED,6.166666667,0
"Mowry, Collin",Collin Mowry,LOU_CAR,6,0
"Moy, Andrew",Andrew Moy,GEO_HOY,6,0
"Moyer, Mac",Mac Moyer,NEB,6.083333333,0
"Moyzan, Ben",Ben Moyzan,DEL_BLU,6.083333333,0
"Mravlja, Zach",Zach Mravlja,ALB_GRE,5.75,0
"Mucciarone, Alfred",Alfred Mucciarone,UMASS_RIV,6.083333333,0
"Muck, Karter",Karter Muck,XAV_MUS,6.166666667,0
"Mudd, Tyler",Tyler Mudd,BOC_EAG,5.75,0
"Mueller, Jake",Jake Mueller,UNC_SPA,6.083333333,0
"Mueller, Jaxon",Jaxon Mueller,ALB_GRE,6.333333333,0
"Mueller, Kyle",Kyle Mueller,PRE_BLH,6.333333333,0
"Mueller, Landon",Landon Mueller,EMU_EAG,6,0
"Mueller, Matthew",Matthew Mueller,UWM_PAN,6.416666667,0
"Mueller, Nathan",Nathan Mueller,TEX_ISL,6.5,0
"Mueses, Marco",Marco Mueses,TEX_TIG,6,0
"Muffoletto, Caleb",Caleb Muffoletto,NOR_DEM,6.166666667,0
"Muizelaar, Ryan",Ryan Muizelaar,BAL_CAR,6.083333333,0
"Mulcahy, Dylan",Dylan Mulcahy,STE_LUM,6.25,0
"Mulholland, Billy",Billy Mulholland,BRY_BUL,6.083333333,0
"Mullan, Ryan",Ryan Mullan,KEN_WIL,6.166666667,0
"Mullen, Jack",Jack Mullen,GEO_HOY,6.25,0
"Mullen, Nick",Nick Mullen,GEO_COL,6.083333333,0
"Mullens, Cooper",Cooper Mullens,MIC_WOL,5.583333333,0
"Mulligan, Brett",Brett Mulligan,HOL_CRU,5.916666667,0
"Mullin, Jameson",Jamie Mullin,SAC_HOR,6.333333333,0
"Mulvehill, Jake",Jake Mulvehill,LEH_MOU,6,0
"Mummau, Jake",Jake Mummau,APP_MOU,6.083333333,0
"Mummau, Sammy",Sammy Mummau,JUD,6,0
"Mummert, Wyatt",Wyatt Mummert,MER_BEA,6.083333333,0
"Muncy, Nathan",Nate Muncy,KS_GF,6.166666667,0
"Munday, Parker",Parker Munday,AKR_ZIP,5.833333333,0
"Mungarrieta, Augusto",Augusto Mungarrieta,KAN_JAY,6,0
"Munguia, Austin",Austin Munguia,TEX_BOB,5.833333333,0
"Munn, Drew",Drew Munn,CHA_FOR,6.166666667,0
"Munson, Kadin",Kadin Munson,STE_LUM,6,0
"Munster, Cayden",Cayden Munster,FRE_BUL,6.25,0
"Munton, Zach",Zach Munton,HBU_HUS,6,0
"Murdoch, Ethan",Ethan Murdoch,MAR_THU,6.166666667,0
"Murdock, Mason",Mason Murdock,UNC_SEA,6.416666667,0
"Murdock, Steele",Steele Murdock,CSD_TRI,6.166666667,0
"Murillo, Agustin",Agustin Murillo,COP_STA,5.5,0
"Murillo, Daniel",Daniel Murillo,CAL_BEA,5.916666667,0
"Murphy, Brendan",Brendan Murphy,COL_LION,6,0
"Murphy, Carter",Carter Murphy,USF_BUL,6.166666667,0
"Murphy, Casen",Casen Murphy,LOU_CAR,5.833333333,0
"Murphy, Dayton",Dayton Murphy,MIC_SPA,5.833333333,0
"Murphy, Jaxon",Jaxon Murphy,CAL_AGO,6,0
"Murphy, Landon",Landon Murphy,ARL_MAV,6.25,0
"Murphy, Logan",Logan Murphy,BEL_KNI,6.166666667,0
"Murphy, Mason",Mason Murphy,SAM_BEA,6.416666667,0
"Murphy, Michael",Michael Murphy,XAV_MUS,6,0
"Murphy, Mikey",Mike Murphy,CAM_CAM,5.916666667,0
"Murphy, Mitch",Mitchell Murphy,ION_GAE,6,0
"Murphy, Nathan",Nathan Murphy,GEO_COL,6.083333333,0
"Murphy, Preston",Preston Murphy,BAL_CAR,5.75,0
"Murphy, Quinn",Quinn Murphy,MAI_BLA,6.083333333,0
"Murphy, Trenton",Trent Murphy,BAL_CAR,6.333333333,0
"Murphy, Tyler",Tyler Murphy,FAU_OWL,6.083333333,0
"Murray Jr, Max",Max Murray,UCF_KNI,6.166666667,0
"Murray, AJ",AJ Murray,BUC_BIS,6.083333333,0
"Murray, Alec",Alec Murray,FOR_RAM,6.5,0
"Murray, Cameron",Cam Murray,WCC,6.083333333,0
"Murray, Casey",Casey Murray,CAL_MUS,6.166666667,0
"Murray, Chandler",Chandler Murray,KAN_WIL,6.416666667,0
"Murray, Garrick",Garrick Murray,COL_CHA,6.25,0
"Murray, Henry",Henry Murray,DAR_GRE,5.833333333,0
"Murray, Miller",Miller Murray,MOR_EAG,6.25,0
"Murray, Noah",Noah Murray,VIR_CAV,5.833333333,0
"Murray, Tarris",Litarris Murray,ALA_ANM,6.25,0
"Murry, Grayson",Grayson Murry,BAY_BEA,6.416666667,0
"Murtagh, Mathew",Matt Murtagh,SIE_SAI,6.166666667,0
"Musacchia, Carmelo",Carmelo Musacchia,NOR_HUS,6,0
"Muscar, Tyler",Tyler Muscar,JMU_DUK,6.416666667,0
"Musgrove, Fuller",Fuller Musgrove,SAL_JAG,6.083333333,0
"Musial II, Deuce",Deuce Musial,HOF_PRI,6.416666667,0
"Music, Jett",Jett Music,CAM_CAM,6.166666667,0
"Musso, Austin",Austin Musso,ARI_SUN,6.166666667,0
"Musso, James",James Musso,MOY_MOY,5.666666667,0
"Mustard, Cade",Cade Mustard,ELO_PHO,5.833333333,0
"Mustaro, RJ",RJ Mustaro,MON_HAW,6.166666667,0
"Myatt, Tyler",Tyler Myatt,TEN_VOL,6,0
"Myers, Alex",Alex Myers,WOF_TER,5.916666667,0
"Myers, Ethan",Ethan Myers,CSU_BAK,6,0
"Myers, Evan",Evan Myers,WCC,6.083333333,0
"Myers, Jack",Jack Myers,GEO_EAG,6,0
"Myers, Kaden",Kaden Myers,COL_CHA,6.083333333,0
"Myers, Kolt",Kolt Myers,FLA_GAT,6.166666667,0
"Myers, Sam",Sam Myers,ARI_SUN,5.75,0
"Myles, Conor",Conor Myles,UTS_ROA,6.333333333,0
"Mylott, Mike",Michael Mylott,SIU_SAL,6.333333333,0
"Mynatt, Carson",Carson Mynatt,UNI_WES,6.25,0
"Myro, Gunnar",Gunnar Myro,UNL_REB,5.916666667,0
"Myro, Mikey",Mikey Myro,BUC_BIS,6,0
"Nace, Breckin",Breckin Nace,RAD_HIG,6.333333333,0
"Nachtsheim, Eric",Eric Nachtsheim,MCN_COW,6.333333333,0
"Nadeau, Justin",Justin Nadeau,FLA_GAT,6,0
"Nadeau, Wyatt",Wyatt Nadeau,VAN_COM,6.5,0
"Nadel, Jasper",Jasper Nadel,GEO_COL,6,0
"Naess, Griffin",Griffin Naess,CAL_MUS,6.5,0
"Nagy, Zachary",Zach Nagy,SAN_DON,6.166666667,0
"Najar, Adrian",Adrian Najar,MCN_COW,5.833333333,0
"Nalawadi, Zachary",Zach Nalawadi,ALB_GRE,6,0
"Namken, Clayton",Clayton Namken,TEX_BOB,6.166666667,0
"Nance, Anderson",Anderson Nance,NOR_WOL,6,0
"Naone, Kace",Kace Naone,DIX_STE,6,0
"Napolitano, Paul",Paul Napolitano,STE_HAT,6.083333333,0
"Nard, Gabe",Gabe Nard,FLO_SEM,5.916666667,0
"Nardacci, Ethan",Ethan Nardacci,ALB_GRE,6.25,0
"Nardo, Frankie",Frankie Nardo,WAG_SEA,5.916666667,0
"Nascimento, Luke",Luke Nascimento,BUC_BIS,6,0
"Nash, Jackson",Jackson Nash,LON_LAN,6.5,0
"Nash, Jayson",Jayson Nash,LON_LAN,6.166666667,0
"Natanek, Jackson",Jackson Natanek,ILL_RED,5.833333333,0
"Nathison, Brady",Brady Nathison,TOW_TIG,6,0
"Nati, Jimmy",Jimmy Nati,STA_CAR,6.166666667,0
"Nati, Josh",Josh Nati,ORE_BEA,6.25,0
"Natili, Jack",Jack Natili,CIN_BEA,6.25,0
"Nation, Connor",Connor Nation,LOU_BUL,6,0
"Natividad, Gabriel",Gabe Natividad,WIN_EAG,6,0
"Navarrete, Alex",Alex Navarrete,CSU_BAK,5.916666667,0
"Navarro, Bradley",Bradley Navarro,UTA_UTE,5.916666667,0
"Nawrocki, Danny",Danny Nawrocki,BUC_BIS,5.75,0
"Nawrocki, Nolan",Nolan Nawrocki,TUL_GRE,6.083333333,0
"Nayral, Mathis",Mathis Nayral,KAN_JAY,6.416666667,0
"Nazarenus, Hayden",Hayden Nazarenus,WES_HIL,5.916666667,0
"Neal, Brady",Brady Neal,ALA_CRI,5.833333333,0
"Nedry, Robert",Robert Nedry,CHA_FOR,6.166666667,0
"Neels, Weber",Weber Neels,MIN_GOL,6.083333333,0
"Neely, Bryce",Bryce Neely,VIR_CAV,5.916666667,0
"Neely, Jake",Jake Neely,SOU_GOL,6.333333333,0
"Negre, Nathan",Nate Negre,CEN_BEA,5.75,0
"Negrete, Mikiah",Mikiah Negrete,CAL_FUL,6.083333333,0
"Nehls, Aaron",Aaron Nehls,EVA_ACE,6,0
"Neihoff, Hayden",Hayden Neihoff,MAR_RED,6.25,0
"Neises, Tyler",Tyler Neises,GIT_YEL,6.25,0
"Neiswonger, Luke",Luke Neiswonger,CEN_MIC,6.166666667,0
"Nell, Christopher",Christopher Nell,LEH_MOU,6.333333333,0
"Nelms, Easton",Easton Nelms,SAM_BUL,6.083333333,0
"Nelson, Cade",Cade Nelson,TCU_HFG,6.5,0
"Nelson, Cole",Cole Nelson,UNC_SEA,6.25,0
"Nelson, Danny",Danny Nelson,CLE_TIG,6.083333333,0
"Nelson, Drew",Drew Nelson,BRO_BEA,6.416666667,0
"Nelson, Drew",Drew Nelson,TRO_TRJ,5.916666667,0
"Nelson, Hogan",Hogan Nelson,DAL_PAT,5.833333333,0
"Nelson, JR",J.R. Nelson,ILL_ILL,5.75,0
"Nelson, Jack",Jack Nelson,ASU_RED,6.333333333,0
"Nelson, Jaret",Jaret Nelson,FGCU,6.333333333,0
"Nelson, Peyton",Peyton Nelson,BRA_BRA,6,0
"Nerat, Joey",Joey Nerat,IOW_HAW,5.916666667,0
"Neri, Kyle",Kyle Neri,RID_BRO,5.916666667,0
"Nesslage, Kannon",Kannon Nesslage,CEN_BEA,6.666666667,0
"Nessler, AJ",AJ Nessler,PIT_PAN,5.75,0
"Nesson, Andrew",Andrew Nesson,HOL_CRU,6,0
"Nestler, Jack",Jack Nestler,STJ_RED,6,0
"Neubeck, Tony",Tony Neubeck,IU,6.166666667,0
"Neuenschwander, Kade",Kade Neuenschwander,SAM_BEA,5.916666667,0
"Neuweg, Austin",Austin Neuweg,SLU_BILL,6,0
"Neville, Cooper",Cooper Neville,DAL_PAT,6.083333333,0
"New, Cody",Cody New,CAL_LAN,6.25,0
"Newberry, Preston",Preston Newberry,IWC,5.833333333,0
"Newburn, Nick",Nick Newburn,PEN_QUA,6.416666667,0
"Newell, Josh",Josh Newell,LIN_UNI,6.166666667,0
"Newell, Will",Will Newell,GEO_HOY,6.583333333,0
"Newhan, Nico",Nico Newhan,NEB,5.916666667,0
"Newland, Brandon",Brandon Newland,BEL_KNI,6.416666667,0
"Newman, Blayne",Blayne Newman,WOF_TER,6.166666667,0
"Newman, Carter",Carter Newman,LON_LAN,6,0
"Newman, Dawson",Dawson Newman,VCU_RAM,6.166666667,0
"Newman, Jeremiah",Jeremiah Newman,AKR_ZIP,6,0
"Newman, Kruise",Kruise Newman,NEW_PRI,6.166666667,0
"Newman, Scott",Scott Newman,GEO_BUL,6.25,0
"Newmann, Trey",Trey Newmann,POR_PIL,6.5,0
"Newsome, Miles",Miles Newsome,BRO_BEA,6.083333333,0
"Newstrom, Chris",Chris Newstrom,TEN_VOL,6.166666667,0
"Newton, John",John Newton,UNC_SEA,6,0
"Newton, Sean",Sean Newton,ARM_BLA,6.416666667,0
"Newton, Will",Will Newton,STO_COL,5.916666667,0
"Nguyen, Ian",Ian Nguyen,WES_HIL,5.833333333,0
"Nguyen-Brown, Daylinh",Daylinh Nguyen-Brown,NCA_BUL,5.666666667,0
"Nichols, Gunnar",Gunnar Nichols,WAS_HUS,6.333333333,0
"Nichols, James",James Nichols,MER_COL1,6,0
"Nichols, Luke",Luke Nichols,LOU_BUL,6.166666667,0
"Nichols, Nathan",Nate Nichols,ORA_GOL,5.833333333,0
"Nicholson, Austin",Austin Nicholson,ORA_GOL,6.333333333,0
"Nicholson, Cooper",Cooper Nicholson,NOR_TAR,5.916666667,0
"Nicholson, Grant",Grant Nicholson,WAK_DEA,6.416666667,0
"Nicholson, Micah",Micah Nicholson,STM_GAE,5.916666667,0
"Niclai, Coen",Coen Niclai,ARI_SUN,6.166666667,0
"Niedermaier, Roger",Roger Niedermaier,XAV_MUS,6.25,0
"Niednagel, Benjamin",Ben Niednagel,AIR_FOR,5.75,0
"Niedringhaus, Jack",Jack Niedringhaus,UMA_AMH,6,0
"Niedzwiedz, Ryan",Ryan Niedzwiedz,SOU_COU,6.166666667,0
"Niehaus, Caleb",Caleb Niehaus,IND_SYC,6.083333333,0
"Niehaus, Cameron",Cameron Niehaus,CEN_MIC,6.25,0
"Niehaus, Charlie",Charlie Niehaus,CIN_BEA,5.833333333,0
"Nielsen, Jarret",Jarret Nielsen,GRA_CAN,5.916666667,0
"Nielson, Cameron",Cameron Nielson,UTA_UTE,6.083333333,0
"Niemeyer, Lucas",Luke Niemeyer,LIN_UNI,6.25,0
"Nieto, Dylan",Dylan Nieto,CAL_FUL,6.333333333,0
"Nikolis, Trevor",Trevor Nikolis,NOF_OSP,6.083333333,0
"Nilsen, Christian",Christian Nilsen,QUI_BOB,6.333333333,0
"Nilsen, Ian",Ian Nilsen,QUI_BOB,6.333333333,0
"Nissen, Eli",Eli Nissen,CRE_BLU,5.833333333,0
"Nitowitz, Cody",Cody Nitowitz,POR_PIL,5.916666667,0
"Niu, Maika",Maika Niu,ARK_RAZ,6.083333333,0
"Nixon, Luke",Luke Nixon,NOR_WOL,5.833333333,0
"Nobe, Jack",Jack Nobe,XAV_MUS,6.25,0
"Nobles, Ethan",Ethan Nobles,UNC_SPA,5.916666667,0
"Nobles, Jake",Jake Nobles,STM_GAE,6.333333333,0
"Nochowitz, Matthew",Matt Nochowitz,DUK_BLU,6.333333333,0
"Nolan, CJ",CJ Nolan,SAC_PIO,5.833333333,0
"Nolan, Isaiah",Isaiah Nolan,JMU_DUK,6.416666667,0
"Nolan, Jake",Jake Nolan,MON_HAW,6.166666667,0
"Nolan, Nicholas",Nick Nolan,UTR_VAQ,5.833333333,0
"Nolan, Spencer",Spencer Nolan,CHA_FOR,6.416666667,0
